"TOA5","CR1000_SN6134","CR1000","6316","CR1000.Std.32.06","CPU:SN6134_ClimatVUE50_LP.CR1","54061","ClimatVIEW_1min"
"TIMESTAMP","RECORD","SlrFD_W_Avg","Rain_mm_Tot","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","MaxWS_ms_Max","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","RH","RHT_C_Avg","TiltNS_deg_Avg","TiltWE_deg_Avg","CVMeta"
"TS","RN","W/m^2","mm","meters/second","Deg","Deg","meters/second","Deg C","mbar","mbar","%","Deg C","degrees","degrees",""
"","","Avg","Tot","WVc","WVc","WVc","Max","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Smp"
"2024-04-15 11:15:00",14380,391.3,0,0.843,216.5,2.002,0.89,-11.65,1.6,1008.2,64.2,-4.733,-1.7,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:16:00",14381,391,0,0.968,205.2,4.127,1.1,-12.53,1.6,1008.2,67.5,-4.783,-1.767,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:17:00",14382,391,0,0.955,208.7,3.136,1.07,-12.13,1.6,1008.2,63.7,-4.817,-1.717,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:18:00",14383,391.5,0,1.072,204.1,3.56,1.15,-12.55,1.6,1008.2,67.8,-4.867,-1.75,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:19:00",14384,392.5,0,0.867,227.8,14.9,1.04,-11.97,1.6,1008.2,68.1,-4.883,-1.7,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:20:00",14385,392.5,0,0.868,197.3,4.607,0.96,-12.5,1.6,1008.15,66.6,-4.917,-1.783,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:21:00",14386,391.2,0,0.8,194.2,3.424,1.02,-12.48,1.6,1008.15,68.5,-4.933,-1.717,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:22:00",14387,389.3,0,0.942,195,3.24,1.07,-12.48,1.6,1008.167,67.4,-4.917,-1.817,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:23:00",14388,391.2,0,1.058,192.5,1.609,1.11,-12.6,1.6,1008.133,66.3,-5,-1.75,1.333,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:24:00",14389,387.2,0,0.932,191.6,3.605,1.04,-12.38,1.6,1008.15,64.1,-5.05,-1.783,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:25:00",14390,384,0,0.885,193.8,1.927,0.95,-12.35,1.6,1008.15,66.2,-5.117,-1.767,1.317,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:26:00",14391,383.2,0,0.965,198.4,1.461,1.06,-12.47,1.583333,1008.133,64.9,-5.183,-1.8,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:27:00",14392,389.2,0,0.89,197.9,1.17,0.94,-12.53,1.6,1008.117,67.3,-5.167,-1.733,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:28:00",14393,394.3,0,0.853,198.2,3.847,0.91,-12.63,1.6,1008.1,68.1,-5.183,-1.833,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:29:00",14394,399,0,1.058,195.1,1.902,1.15,-12.68,1.6,1008.1,67.9,-5.2,-1.85,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:30:00",14395,402.3,0,0.93,196,3.796,1.01,-12.35,1.6,1008.1,65,-5.183,-1.867,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:31:00",14396,401.7,0,0.915,192.2,1.882,0.95,-12.22,1.6,1008.1,65,-5.183,-1.767,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:32:00",14397,396.5,0,0.925,187.1,3.9,1.06,-12.37,1.583333,1008.1,66.2,-5.233,-1.75,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:33:00",14398,381.2,0,0.675,186.6,4.14,0.93,-12.07,1.55,1008.15,63.5,-5.233,-1.717,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:34:00",14399,382.8,0,0.565,181,4.309,0.6,-12.17,1.55,1008.133,64.7,-5.233,-1.75,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:35:00",14400,380.8,0,0.553,196.4,3.531,0.63,-12.02,1.566667,1008.1,64.2,-5.217,-1.833,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:36:00",14401,378.2,0,0.612,195,5.752,0.68,-12.15,1.533333,1008.117,63.4,-5.267,-1.8,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:37:00",14402,359,0,0.51,199.5,5.191,0.57,-11.68,1.5,1008.167,64.1,-5.2,-1.7,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:38:00",14403,319.3,0,0.382,188.3,2.157,0.45,-12.05,1.566667,1008.2,66,-5.217,-1.8,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:39:00",14404,302.3,0,0.337,179.1,6.707,0.39,-12.12,1.55,1008.25,64,-5.3,-1.75,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:40:00",14405,327.5,0,0.268,181.6,14.24,0.36,-12.03,1.583333,1008.2,62.7,-5.25,-1.8,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:41:00",14406,355,0,0.23,185.5,8.42,0.3,-11.93,1.6,1008.183,62.3,-5.133,-1.85,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:42:00",14407,354.5,0,0.16,205.7,25.82,0.25,-11.4,1.566667,1008.2,58.6,-5.083,-1.783,1.3,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:43:00",14408,365.2,0,0.195,216.7,43.57,0.37,-11.05,1.6,1008.183,55.9,-4.967,-1.817,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:44:00",14409,377.7,0,0.162,247.7,37.25,0.2,-11.05,1.6,1008.133,56.3,-4.833,-1.717,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:45:00",14410,385.7,0,0.208,202.8,8.58,0.27,-11.03,1.6,1008.1,60,-4.717,-1.75,1.317,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:46:00",14411,388,0,0.14,186.8,65.76,0.22,-11.15,1.6,1008.183,62.3,-4.6,-1.617,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:47:00",14412,385.2,0,0.157,141.5,80.9,0.28,-10.4,1.6,1008.2,56.9,-4.483,-1.7,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:48:00",14413,383.5,0,0.138,186.8,7.719,0.21,-10.87,1.6,1008.2,62.6,-4.317,-1.85,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:49:00",14414,384.8,0,0.15,177.5,77.48,0.27,-10.85,1.6,1008.25,55.7,-4.183,-1.8,1.117,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:50:00",14415,384.7,0,0.208,184.7,54.99,0.3,-11.3,1.6,1008.267,64.7,-4.05,-1.7,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:51:00",14416,381,0,0.187,189.4,9.71,0.27,-11.38,1.6,1008.3,60.5,-3.95,-1.717,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:52:00",14417,380.8,0,0.28,232.5,49.89,0.53,-10.63,1.6,1008.3,53.6,-3.833,-1.783,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:53:00",14418,382.7,0,0.203,168,19.58,0.39,-11.15,1.6,1008.3,60,-3.717,-1.667,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:54:00",14419,384.7,0,0.258,147,25.18,0.52,-11.32,1.6,1008.3,58.8,-3.633,-1.683,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:55:00",14420,384.8,0,0.178,257.5,83.7,0.33,-10.58,1.6,1008.3,56.2,-3.517,-1.8,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:56:00",14421,383.8,0,0.393,20.43,36.12,0.58,-9.27,1.6,1008.35,51,-3.5,-1.65,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:57:00",14422,383.3,0,0.375,69.96,14.88,0.59,-9.72,1.6,1008.4,58.3,-3.35,-1.717,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:58:00",14423,382.7,0,0.152,341.8,7.07,0.35,-9.65,1.6,1008.4,53.8,-3.25,-1.717,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 11:59:00",14424,383.5,0,0.442,0.728,8.46,0.49,-9.93,1.6,1008.4,54.4,-3.083,-1.667,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:00:00",14425,383,0,0.365,352.3,6.377,0.49,-9.52,1.6,1008.433,53.1,-3,-1.633,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:01:00",14426,382.5,0,0.282,259.5,34.66,0.35,-10.35,1.6,1008.45,59.4,-2.883,-1.633,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:02:00",14427,381.2,0,0.238,284.5,45.75,0.31,-10.02,1.6,1008.5,54.7,-2.75,-1.65,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:03:00",14428,381.7,0,0.172,224.8,46.92,0.32,-9.8,1.6,1008.5,62.8,-2.683,-1.65,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:04:00",14429,379.5,0,0.195,211.3,24.39,0.46,-10.98,1.6,1008.5,60,-2.567,-1.633,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:05:00",14430,376.2,0,0.16,347.6,78.31,0.37,-9.97,1.6,1008.533,51.1,-2.5,-1.6,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:06:00",14431,372.8,0,0.315,349.1,22.38,0.46,-9.63,1.6,1008.567,52.6,-2.433,-1.667,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:07:00",14432,368.8,0,0.3,350,14.56,0.38,-9.13,1.6,1008.6,50.4,-2.4,-1.65,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:08:00",14433,373.3,0,0.088,286.1,53.66,0.17,-10.02,1.6,1008.6,57.4,-2.333,-1.55,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:09:00",14434,367.5,0,0.272,330.2,16.37,0.42,-9.7,1.6,1008.6,54.4,-2.233,-1.567,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:10:00",14435,364.3,0,0.188,202.6,80.7,0.27,-9.72,1.6,1008.6,57.3,-2.2,-1.567,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:11:00",14436,362.3,0,0.135,245.4,34.55,0.19,-9.58,1.6,1008.6,58.5,-2.117,-1.683,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:12:00",14437,368.8,0,0.223,283.8,28.83,0.32,-9.72,1.6,1008.6,54.8,-2.1,-1.617,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:13:00",14438,372.2,0,0.423,255,15.04,0.52,-10.87,1.6,1008.6,64,-2.05,-1.75,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:14:00",14439,378.5,0,0.407,263.9,5.701,0.49,-10.27,1.6,1008.6,46.9,-2.033,-1.667,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:15:00",14440,379.3,0,0.208,240.8,16.25,0.32,-8.28,1.6,1008.6,55.8,-2.05,-1.617,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:16:00",14441,369,0,0.193,212.6,13.7,0.22,-10.3,1.6,1008.633,54.5,-2,-1.567,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:17:00",14442,350.2,0,0.153,203.2,7.199,0.21,-10.17,1.6,1008.7,57.3,-2.033,-1.75,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:18:00",14443,338.7,0,0.3,225.4,5.442,0.49,-9.2,1.6,1008.7,52.8,-2.083,-1.583,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:19:00",14444,337.8,0,0.472,220.3,13.36,0.62,-10.03,1.6,1008.7,61.3,-2.15,-1.683,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:20:00",14445,342.3,0,0.492,213.1,5.738,0.6,-10.85,1.6,1008.7,63.3,-2.133,-1.65,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:21:00",14446,343.7,0,0.767,208.7,7.853,0.84,-11.33,1.6,1008.7,58.1,-2.283,-1.7,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:22:00",14447,349.3,0,0.848,214.3,5.353,0.95,-10.78,1.6,1008.7,63.3,-2.45,-1.667,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:23:00",14448,355,0,0.913,204.7,2.814,1,-11.75,1.6,1008.7,65.1,-2.617,-1.7,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:24:00",14449,359.2,0,1.038,190.4,2.691,1.09,-11.85,1.6,1008.667,64.8,-2.75,-1.717,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:25:00",14450,361.5,0,1.118,183.5,3.561,1.18,-11.87,1.6,1008.617,63.9,-2.917,-1.75,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:26:00",14451,358.3,0,1.095,183.7,3.117,1.14,-11.68,1.6,1008.6,62,-3.183,-1.683,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:27:00",14452,355.8,0,0.932,189.2,3.301,0.98,-11.65,1.583333,1008.6,61.3,-3.367,-1.633,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:28:00",14453,357.7,0,0.803,193.5,1.509,0.96,-11.4,1.583333,1008.6,60.9,-3.5,-1.65,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:29:00",14454,361.5,0,0.628,184.8,6.94,0.82,-11.37,1.6,1008.6,60.5,-3.65,-1.633,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:30:00",14455,358.3,0,0.452,220.6,38.07,0.85,-11.05,1.566667,1008.6,63.2,-3.7,-1.667,1.333,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:31:00",14456,358.7,0,0.837,197.6,3.488,1,-11.93,1.6,1008.6,64,-3.767,-1.733,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:32:00",14457,370,0,0.865,196.5,3.123,0.94,-11.67,1.6,1008.55,62.1,-3.9,-1.65,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:33:00",14458,377.3,0,0.7,199.8,3.853,0.83,-11.58,1.583333,1008.5,62.1,-3.9,-1.667,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:34:00",14459,379.7,0,0.62,200.7,3.58,0.69,-11.67,1.6,1008.5,62.7,-4,-1.65,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:35:00",14460,380.7,0,0.487,198.6,11.09,0.59,-11.2,1.6,1008.5,61.1,-3.983,-1.633,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:36:00",14461,381.2,0,0.503,185,4.9,0.68,-11.55,1.6,1008.5,65.1,-4.017,-1.683,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:37:00",14462,377,0,0.688,188,2.522,0.73,-11.83,1.6,1008.5,63.3,-4.033,-1.683,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:38:00",14463,369.3,0,0.517,180.3,13.66,0.65,-11.5,1.6,1008.5,61.3,-4.1,-1.667,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:39:00",14464,355.7,0,0.36,178,16.68,0.49,-11.23,1.6,1008.5,55.4,-4.117,-1.617,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:40:00",14465,359.2,0,0.207,146.8,26.23,0.37,-10.38,1.566667,1008.5,57.1,-4.067,-1.717,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:41:00",14466,362.8,0,0.187,158.3,20.32,0.33,-10.85,1.583333,1008.5,59.3,-4.017,-1.733,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:42:00",14467,361.5,0,0.258,103.3,50.88,0.48,-10.48,1.6,1008.5,56,-4.017,-1.667,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:43:00",14468,362,0,0.198,76.35,19.05,0.37,-9.12,1.55,1008.5,51.3,-3.967,-1.667,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:44:00",14469,358,0,0.127,74.8,73.62,0.22,-9.13,1.516667,1008.5,50.5,-3.883,-1.683,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:45:00",14470,346,0,0.063,220.4,32.63,0.13,-9.58,1.583333,1008.583,50.8,-3.783,-1.7,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:46:00",14471,351.3,0,0.155,271.2,20.27,0.27,-9.2,1.6,1008.583,58.1,-3.683,-1.7,1.35,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:47:00",14472,350,0,0.31,242.3,24.46,0.41,-10.23,1.6,1008.6,60,-3.633,-1.65,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:48:00",14473,337.3,0,0.287,263.5,19.86,0.42,-10.25,1.6,1008.65,49.8,-3.633,-1.617,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:49:00",14474,323.8,0,0.293,247,15.39,0.36,-9.97,1.6,1008.7,58.7,-3.633,-1.667,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:50:00",14475,311.5,0,0.315,261.6,15.57,0.38,-10.1,1.6,1008.7,49.2,-3.6,-1.783,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:51:00",14476,310.2,0,0.45,223.1,16.42,0.52,-9.57,1.6,1008.7,57.1,-3.65,-1.633,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:52:00",14477,309.3,0,0.53,205.6,6.245,0.58,-11.5,1.6,1008.7,62.2,-3.717,-1.75,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:53:00",14478,311.5,0,0.665,202,3.512,0.7,-11.67,1.6,1008.7,64.1,-3.733,-1.6,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:54:00",14479,322.7,0,0.64,199.5,3.794,0.75,-11.52,1.6,1008.7,64.2,-3.8,-1.717,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:55:00",14480,327.5,0,0.558,202,4.071,0.67,-11.37,1.6,1008.7,63.1,-3.883,-1.733,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:56:00",14481,320.5,0,0.567,196.2,5.541,0.68,-11.43,1.6,1008.683,63.2,-3.967,-1.667,1.317,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:57:00",14482,327,0,0.515,193,2.816,0.57,-11.42,1.6,1008.633,62.2,-4.067,-1.717,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:58:00",14483,329.2,0,0.302,202.2,13.05,0.43,-10.98,1.6,1008.6,60.1,-4.083,-1.7,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 12:59:00",14484,328.5,0,0.463,180.7,11.14,0.62,-11.38,1.6,1008.6,61.7,-4.117,-1.683,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:00:00",14485,323.7,0,0.4,189.2,7.745,0.48,-11.22,1.6,1008.6,60.3,-4.183,-1.717,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:01:00",14486,328,0,0.315,179.4,6.879,0.42,-11.1,1.566667,1008.6,60.1,-4.217,-1.733,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:02:00",14487,332.2,0,0.22,182.4,14.19,0.3,-10.9,1.55,1008.6,59,-4.2,-1.733,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:03:00",14488,330.7,0,0.118,165.6,24.01,0.15,-10.65,1.533333,1008.6,56.4,-4.2,-1.7,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:04:00",14489,329.5,0,0.222,127.6,10.96,0.38,-10.73,1.566667,1008.65,60.6,-4.183,-1.683,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:05:00",14490,327.3,0,0.338,91.3,20.02,0.43,-10.75,1.6,1008.683,58.9,-4.15,-1.65,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:06:00",14491,327.3,0,0.538,81.5,6.069,0.64,-10.98,1.6,1008.7,60.6,-4.117,-1.65,1.3,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:07:00",14492,327.2,0,0.468,78.09,4.398,0.55,-10.85,1.6,1008.7,57.4,-4.15,-1.6,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:08:00",14493,328.8,0,0.423,63.1,4.742,0.47,-10.15,1.6,1008.7,52.6,-4.15,-1.767,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:09:00",14494,325.3,0,0.615,16.35,4.183,0.78,-10.52,1.55,1008.7,58.2,-4.133,-1.65,1.317,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:10:00",14495,326.8,0,0.648,3.757,5.858,0.73,-11.03,1.5,1008.7,57.5,-4.1,-1.75,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:11:00",14496,279,0,0.522,338.1,7.836,0.71,-10.9,1.5,1008.7,57.9,-4.15,-1.733,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:12:00",14497,285.8,0,0.517,330.1,18.96,0.6,-10.7,1.5,1008.65,58.2,-4.267,-1.65,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:13:00",14498,315.7,0,0.297,261.7,31.64,0.47,-9.95,1.566667,1008.683,54.8,-4.117,-1.65,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:14:00",14499,237.7,0,0.605,222.8,18,0.66,-10.75,1.6,1008.767,63.7,-4.233,-1.783,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:15:00",14500,229.8,0,0.417,172.6,6.585,0.55,-11.28,1.6,1008.717,61,-4.367,-1.683,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:16:00",14501,195.3,0,0.405,211.3,7.413,0.44,-10.75,1.6,1008.75,54.8,-4.55,-1.667,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:17:00",14502,268.8,0,0.37,232.3,10.68,0.43,-9.22,1.6,1008.667,53.6,-4.55,-1.717,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:18:00",14503,306.2,0,0.398,221.7,7.89,0.44,-8.68,1.6,1008.617,51.1,-4.45,-1.683,1.35,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:19:00",14504,254.5,0,0.455,213.1,5.413,0.54,-9.63,1.6,1008.65,58.1,-4.583,-1.633,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:20:00",14505,324.2,0,0.558,215.4,5.465,0.64,-9.5,1.6,1008.6,50.7,-4.583,-1.733,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:21:00",14506,324.3,0,0.583,216.7,3.676,0.62,-8.82,1.6,1008.6,51.9,-4.567,-1.783,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:22:00",14507,322.5,0,0.63,214.1,5.143,0.7,-9.8,1.6,1008.583,52.2,-4.633,-1.633,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:23:00",14508,327.7,0,0.845,209.7,4.86,0.96,-10.83,1.6,1008.567,62.4,-4.65,-1.733,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:24:00",14509,321.7,0,0.877,213.2,4.608,0.98,-10.8,1.6,1008.533,58.9,-4.733,-1.683,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:25:00",14510,323.3,0,0.938,201.2,6.677,1.13,-11.23,1.6,1008.5,65.8,-4.817,-1.75,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:26:00",14511,331.7,0,1.248,191.7,1.916,1.32,-11.8,1.6,1008.5,64.5,-4.85,-1.667,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:27:00",14512,329.2,0,1.168,192.6,1.597,1.21,-11.63,1.6,1008.5,62.8,-4.917,-1.7,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:28:00",14513,323,0,1.175,194.4,2.669,1.29,-11.57,1.6,1008.5,63.2,-5.083,-1.667,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:29:00",14514,319.8,0,1.173,195.1,2.311,1.31,-11.65,1.6,1008.483,63.3,-5.167,-1.567,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:30:00",14515,318.3,0,0.99,197.3,1.563,1.11,-11.6,1.6,1008.45,62.8,-5.283,-1.683,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:31:00",14516,311,0,0.83,194.7,2.309,0.87,-11.63,1.6,1008.45,64.8,-5.383,-1.683,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:32:00",14517,314.3,0,0.963,194.8,3.286,1.02,-11.67,1.6,1008.417,63.3,-5.483,-1.75,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:33:00",14518,314.8,0,1.01,191.7,2.014,1.09,-11.63,1.6,1008.4,62.8,-5.55,-1.717,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:34:00",14519,312.5,0,0.825,203.7,5.456,0.94,-11.68,1.6,1008.4,64.2,-5.617,-1.683,1.35,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:35:00",14520,309.7,0,0.667,201.7,4.713,0.71,-11.65,1.6,1008.417,64.9,-5.617,-1.65,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:36:00",14521,309.3,0,0.53,203.6,3.941,0.66,-11.18,1.6,1008.417,63.5,-5.7,-1.733,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:37:00",14522,312.7,0,0.49,197.1,1.724,0.54,-11.58,1.6,1008.4,64.6,-5.633,-1.7,1.3,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-15 13:38:00",14523,314.8,0,0.368,201.5,6.693,0.42,-11.4,1.6,1008.4,58.3,-5.633,-1.767,1.3,"013CAMPBELLCLIM50535VUE-500003769"
